firstname,lastname,price,above_100
Morgan,Rodriguez,32.276707,False
Zachary,Randolph,225.78876,True
Eric,Contreras,288.3746,True
Kristi,Rhodes,119.385925,True
Kristina,Frey,80.25651,False
Sherry,Nixon,287.3655,True
Natasha,Davidson,246.8219,True
William,Miller,269.67993,True
Christopher,Sellers,94.866486,False
Michael,Graham,48.761097,False
Margaret,Johns MD,161.60384,True
Jody,Salinas,180.19897,True
Zachary,Elliott,159.68622,True
Jeremy,Peters,110.95823,True
Brian,Diaz,30.15574,False
Elizabeth,Gallegos,31.908066,False
Brian,Gibson,75.94251,False
Cathy,Baker,147.10062,True
Lisa,Smith DVM,236.59085,True
Mitchell,Campbell,180.95569,True
Ryan,Powers,216.65282,True
Andrea,Moore,38.162216,False
Zachary,Wilson,276.357,True
Ryan,French,62.586517,False
Wesley,Russell,278.6146,True
Gary,Lopez,46.321224,False
Matthew,Baker,137.38838,True
Ronnie,Chavez,184.40544,True
Travis,Mercer,112.47186,True
Lee,Yang,255.9834,True
Felicia,King,57.69286,False
Catherine,Smith,140.35762,True
Ronald,Villegas,224.92934,True
Sarah,Dennis,244.40962,True
Crystal,Blair,242.3192,True
Robert,Lynch,115.51173,True
Emily,Tucker,51.35281,False
Darrell,Holloway,217.83992,True
Ashley,Kent,82.974976,False
Stephanie,Peterson,185.21361,True
Keith,Lopez,185.5249,True
Sydney,Harris,40.638584,False
,,,False
Sarah,Alexander,69.91701,False
Stephanie,Scott,21.33834,False
John,Armstrong,31.116735,False
Miguel,Gibbs,65.998215,False
Amber,Hudson,236.80728,True
Kimberly,Burgess,65.401085,False
Steve,Holloway,231.40198,True
Clayton,Santana,260.98553,True
Christopher,Henson,210.34695,True
Dr.,Steven Barnes,28.35577,False
Nicole,Ray,282.6652,True
Regina,Lee,152.27531,True
Taylor,Foster,77.92215,False
Natasha,Ali,244.88837,True
Nicole,Lawson,93.919495,False
Diana,Hood,239.94398,True
Pamela,Allison,247.77753,True
Bradley,Evans,174.76471,True
Darius,Lindsey,11.404432,False
Carolyn,Miller,10.191072,False
Amanda,Ramos,29.463842,False
Michael,Ramirez,102.71291,True
Robert,Moore,147.98863,True
Toni,Baker,263.9045,True
Mrs.,Miranda Terry,123.19228,True
Jenna,Richardson,218.69238,True
Danielle,Buchanan,12.443466,False
Rebecca,Allen,76.274,False
Haley,Sanchez,230.6732,True
Jennifer,Burns,86.31866,False
Melissa,Smith,107.093864,True
Kevin,Brady,288.61777,True
David,Stanley DDS,57.613686,False
Sarah,Perez,262.09766,True
Ellen,Roberts,165.61372,True
Daniel,Jackson,30.26122,False
Mary,Fisher,298.76624,True
Timothy,Cooper,42.23995,False
Sean,Hernandez,8.030737,False
Veronica,Adams,29.832436,False
Perry,Moody DDS,37.184933,False
Colin,Dunlap,65.74856,False
Jason,Cooley,132.78093,True
Jennifer,Harmon MD,132.35059,True
Raymond,Hernandez,265.2602,True
Teresa,Johnson,134.38974,True
Matthew,Davis,185.63196,True
James,Herrera,185.6981,True
Andre,Bennett,6.0347385,False
Jeff,Graham,130.5618,True
Victor,Ramirez,25.78687,False
James,Ryan,180.40207,True
Jose,Aguilar,21.74318,False
,,,False
Timothy,Green II,82.78643,False
Thomas,Jones,254.25247,True
James,Robinson,26.112028,False
Krista,Russo,288.90048,True
Timothy,Haas,262.59598,True
Charles,Stanley,88.00575,False
Susan,Decker,265.611,True
Adam,Hanson,230.70897,True
Terry,Lynn,164.68803,True
Eileen,Bishop,201.62608,True
Dwayne,Spencer,80.71473,False
Lori,Mullins,77.27596,False
Kaitlyn,Lucas,155.7873,True
Patricia,Allen,290.87982,True
Kyle,Hamilton,155.26239,True
Jill,Lane,140.36998,True
Lauren,Boone,141.29863,True
Jonathan,Love,262.7912,True
Lisa,Smith,82.4014,False
Dawn,Burnett,183.06668,True
Nathan,Beck,99.50296,False
Patricia,Gonzalez,230.27153,True
Sheila,Watkins,262.21902,True
Leon,Sharp,153.37042,True
James,Jones,28.331701,False
Richard,May,291.91263,True
Martin,Terry,63.13714,False
Dr.,Jordan Singleton,151.00146,True
Sabrina,Bond,57.706432,False
Erica,Weaver,182.94582,True
Bethany,Rodriguez,55.922638,False
Michael,Bishop,66.98718,False
John,Morrison,235.33687,True
Emily,Robbins,271.5342,True
,,,False
Jennifer,Tate,28.158598,False
Stephanie,Miller,224.13683,True
Kari,Jones,135.45494,True
Steven,White,42.013805,False
Marissa,Medina,242.01945,True
Micheal,Oconnor MD,145.92113,True
Ashley,Gray,76.45375,False
Jessica,Vargas,5.8691573,False
Katie,Larson,179.26805,True
Jenny,Reyes,139.75922,True
Thomas,Burns,220.91817,True
Emily,Schroeder,29.273113,False
Richard,Todd,84.814354,False
Isaac,Roach,163.95848,True
Paul,Smith,108.52749,True
Erik,Morris,203.63332,True
Kelsey,Morrow,58.040512,False
Annette,Jordan,279.74777,True
Helen,Obrien,285.1529,True
Vanessa,Bush,187.24304,True
Daniel,Moore,112.38679,True
Katherine,Richmond,103.006905,True
Ashlee,Williams,267.97443,True
Patricia,Banks,14.981561,False
Kristen,Brooks,8.646154,False
,,,False
Emily,Gonzalez,299.84946,True
James,Lam,174.14839,True
Bryan,Reynolds,89.45517,False
Jesse,Hill,120.51185,True
Brandy,Adams,169.00894,True
Glenn,Cowan,0.59949803,False
Gregory,Ramos,286.67844,True
Stefanie,Carson,286.68164,True
Kaitlin,Holland,19.877523,False
Rebecca,Mitchell,191.02034,True
Alexander,Walsh,41.716465,False
Christopher,Gomez,134.99648,True
Amy,Ramsey,17.874826,False
Frank,Anthony,235.99149,True
Lori,Peters,191.76366,True
Sheila,Armstrong,149.88304,True
Arthur,Chan,104.43351,True
Debra,Sanchez,297.02127,True
Brett,Murphy,43.27834,False
Christopher,Walls,211.66519,True
Sandra,Bowman,96.03417,False
Anna,Gonzalez,11.488595,False
Amy,Collier,69.21792,False
Anthony,Jones,298.60077,True
Kristin,Brown,20.194483,False
Edward,Ruiz,187.56479,True
Margaret,Bolton,174.51532,True
David,Olson,147.04013,True
Connor,Reynolds,265.27893,True
Bradley,Santana,227.69978,True
Sheila,Newton,168.55544,True
Teresa,Shah,101.62392,True
Dana,Callahan,50.529472,False
Mitchell,Smith,241.32323,True
Stephanie,Watts,170.86249,True
Brent,Hayden,233.16692,True
Joseph,Hill,35.915813,False
David,Roberts,11.858307,False
Mark,Ramirez,13.110576,False
Maria,Gonzalez,260.91534,True
Jessica,Lewis,77.71593,False
Ashley,Campbell,23.378176,False
Thomas,Terrell,142.96231,True
Catherine,Williams,201.16158,True
Kelly,Snyder,145.0721,True
Ronald,Scott,129.85968,True
Randall,Hill,52.353474,False
Daniel,Raymond,181.91876,True
Nicholas,Williams,150.45038,True
Patrick,Roth,209.05296,True
April,Madden,76.33322,False
Jessica,Harris,24.090357,False
Jared,Haney,118.08757,True
Jamie,Harding,118.51253,True
Randall,Hall,259.99777,True
Luis,Hart,123.27487,True
Wendy,Grimes,281.99057,True
Sarah,Duran,21.033947,False
Alexandra,Harris,9.059358,False
Carol,Rose,127.75634,True
Rachel,Walker,187.76175,True
Caitlin,Franklin,263.50375,True
Michael,Ramos,92.19531,False
Charles,Palmer,2.6277814,False
Penny,Richards,255.44427,True
Adam,Clark,89.16597,False
James,Turner,223.33392,True
Brandon,Nguyen,102.38869,True
Alexander,Bryan,30.911789,False
Sharon,Gross,281.41705,True
Benjamin,Bonilla,110.85017,True
Paula,Woodward,236.68538,True
Karen,Carr,296.62283,True
Megan,Bell,255.9803,True
Ashley,Vance,32.465103,False
William,Fernandez,190.36742,True
Amy,Davis,129.76659,True
Christopher,Garcia,151.14433,True
Brian,Houston,113.44236,True
George,Compton,44.00326,False
Noah,Gilmore,151.87299,True
Jeff,Gonzalez,247.0728,True
Jennifer,Nguyen,274.3719,True
Eric,Hernandez,196.4262,True
Jonathan,Hill,78.97923,False
Kayla,Porter,149.92485,True
Melissa,Davenport,143.6904,True
Diane,Martin,82.78472,False
Kendra,Mckinney,153.33205,True
Sarah,Perez,282.89127,True
Stephanie,Delgado,258.39923,True
Randy,Williams,81.28387,False
Amy,Carroll,71.34724,False
Yolanda,Lee,170.64839,True
Nicole,Moore,191.88823,True
Elizabeth,Davis,255.39487,True
Sarah,Johnson,243.47942,True
Jared,Walker,115.31378,True
Miranda,Hardin,162.94812,True
Courtney,Hurst,39.861725,False
Brooke,Cook,180.37576,True
Brenda,Jackson,112.50147,True
Paul,Thomas,123.654686,True
Jennifer,Acevedo,40.35408,False
Sarah,Mason,253.86296,True
Christopher,Alexander,26.182827,False
Wanda,Douglas,102.99226,True
Beth,Carter,83.98169,False
Jennifer,Walker,170.03012,True
Rachel,Jones,231.3333,True
Wanda,Miller,137.27495,True
Derek,Garner,200.66905,True
Christina,Allen,172.76758,True
Karen,Warner,146.74794,True
Alisha,Henderson,258.3884,True
Gregory,Perkins,38.179577,False
Ryan,Thompson,191.96751,True
James,Caldwell,245.44475,True
Robert,Gregory,211.56537,True
Tom,Bell,223.24574,True
David,Farmer,167.97565,True
Melanie,Smith,33.419014,False
Michael,Ryan,41.90111,False
Monica,Atkins DVM,50.129894,False
Timothy,Phillips,60.631775,False
Brent,Maddox,174.78944,True
Micheal,Price,99.409164,False
Kimberly,Fox,75.29031,False
Briana,Sanchez,191.3638,True
Justin,Roth,63.26538,False
Michael,Perez,48.760773,False
Edward,Manning,158.92342,True
Lauren,Scott,115.92213,True
Kevin,Vargas,167.48787,True
Patrick,Snyder,135.0454,True
Connor,Navarro,93.745285,False
Robert,Wilcox,138.78093,True
Lauren,Evans,156.50337,True
Christopher,Garza,288.74225,True
Thomas,Pena,16.626627,False
Kelly,Young,296.09848,True
Erin,Vance,105.233,True
Catherine,Nguyen,32.317772,False
Jeremy,Wong,124.44587,True
Robert,Fitzgerald,46.9295,False
Elizabeth,Jennings,29.46427,False
James,Cobb,71.526474,False
Lori,Mcbride,10.233514,False
Daniel,Hobbs,70.982254,False
William,Moses,30.746616,False
Michael,Francis,32.285984,False
Kevin,Chapman,134.0615,True
Mark,Allen,177.34914,True
Lauren,Fisher,101.353745,True
Matthew,Wilkinson,233.2713,True
Chad,Hanson,276.83356,True
Cynthia,Atkins,111.312645,True
Jodi,Meyer DDS,219.05423,True
John,Dixon Jr.,168.08849,True
Wanda,Dunn,129.73994,True
Sarah,Chang,172.0046,True
Matthew,Lee,107.32594,True
Nichole,Ellis,77.70976,False
Derek,Adams,153.93164,True
Mrs.,Sara Tran,180.16106,True
Gary,Jones,263.63058,True
Julie,Robbins,180.95029,True
Mark,King,281.22668,True
Mark,Sharp,127.89669,True
Bianca,Jones,86.71331,False
Melanie,Johnson,248.83827,True
Carly,Young,134.56519,True
Elizabeth,Martin,148.66982,True
Nicole,Rogers,82.9547,False
Mary,Jackson,119.61876,True
Renee,Carney,65.33904,False
Gregory,Wheeler,168.6422,True
Thomas,Vargas,199.70152,True
Justin,Mcguire,160.61618,True
Shawn,Hamilton,81.28868,False
Robert,Mercer,123.527504,True
Sean,Gonzalez,141.23447,True
Steven,Powell,7.945674,False
Alexander,Jones,264.99585,True
Jeff,Smith,6.1214,False
Alison,Morris,23.834515,False
Douglas,Kemp,138.1517,True
April,Martinez,283.15555,True
Allison,Alvarez,227.28664,True
Cheyenne,Richards,270.59702,True
Meghan,Lynch,75.63259,False
David,Gomez,30.73722,False
Adam,Lee,266.0507,True
Michael,Parsons,270.2354,True
Stephen,Bennett,163.57921,True
Jose,Lyons,96.126396,False
Samantha,Cantrell,175.75452,True
Glenda,Carlson,32.76261,False
Glenn,Thornton,78.20739,False
Tanya,Ward,50.831253,False
Matthew,Wright,131.82867,True
Doris,Jackson,137.79956,True
Jose,Clark,261.06235,True
Amber,Cabrera,142.01254,True
Travis,Valdez,57.538937,False
Deborah,Smith,117.18268,True
Carmen,Murillo,135.90123,True
Justin,Long,296.33282,True
Meghan,Clark,203.13947,True
Diane,Hall DDS,153.15976,True
Thomas,Barnett,274.21808,True
Cathy,Hall,118.63989,True
Robert,Keith,216.79248,True
Claudia,Lawson,79.905624,False
Gabriel,Hall,21.220905,False
Chelsea,Cunningham,156.04831,True
Anthony,Jackson,9.02925,False
Deanna,Taylor,130.81593,True
Teresa,Miller,48.068947,False
Joseph,Oconnor,90.56989,False
Michael,Simmons,246.64528,True
Kimberly,Martinez,269.78,True
Lori,Serrano,139.6916,True
Richard,Wilkins,87.76456,False
Rhonda,Mills,155.0753,True
Jessica,Robinson,242.9194,True
Anita,Velez,90.807045,False
Brittany,Bauer,150.84761,True
James,Hernandez,199.84482,True
James,Bishop,110.2536,True
Joseph,Chase,239.21864,True
Lisa,Flores,256.0597,True
Matthew,Hayes,293.0747,True
Michelle,Norton,217.43782,True
Alyssa,Phillips,270.03726,True
Heather,Mendoza,281.82092,True
Lisa,Quinn,5.820093,False
Joe,Le,146.4288,True
Heather,Valenzuela,45.0906,False
Christine,Herman MD,101.16667,True
Luke,Saunders,245.35735,True
Lisa,Bailey,155.4872,True
Ryan,Kelly,172.56055,True
Julie,White,48.522614,False
Travis,Bowman,31.52316,False
Kelsey,Mccann,171.00491,True
Elizabeth,Brewer,159.75507,True
Deborah,Valencia,140.14696,True
Joseph,Barry,66.729416,False
James,Holmes,208.53654,True
Samantha,Stephenson,214.77129,True
Michelle,Holt,162.31189,True
Rachael,Gardner DDS,133.76897,True
Emily,Goodman,104.2021,True
April,Allen,212.70308,True
Omar,Nelson,142.12375,True
Deborah,Cherry,122.87141,True
Shane,Ford,128.22534,True
Allison,Moore,287.03976,True
Chad,Mendoza,128.72308,True
Adam,Reyes,210.66089,True
Donna,Olson,237.31546,True
Robert,Wilkerson,18.448826,False
Michael,Mack,44.310177,False
Matthew,Woodward,230.36238,True
Hannah,Sparks,75.75589,False
Rebecca,Guzman,266.19742,True
Chad,Gonzalez,21.710142,False
Gina,Lawson,209.64839,True
Erin,Dawson,109.522705,True
John,Hunter,147.05473,True
Dwayne,Nguyen,44.00684,False
Nicole,Floyd,37.116776,False
Gina,Morton,8.316165,False
David,Blair MD,146.43144,True
Mark,Mccarty,92.921425,False
Alicia,Fleming,167.1786,True
Tara,Brennan,74.42712,False
Sherry,Perez,67.135864,False
Michael,Cervantes,50.97142,False
Tyler,Faulkner,201.4061,True
Andrew,Martinez,171.87541,True
James,Young,288.03967,True
Joanna,Stanley,131.10202,True
Christina,Mosley,174.55182,True
Paul,French III,161.7104,True
Michael,Lee,279.10693,True
Benjamin,Lewis MD,296.81186,True
Melanie,Acosta,273.33646,True
Ian,Riley,212.39778,True
Jennifer,Gay,248.89201,True
Andrew,Herring,11.738391,False
Lauren,Green,129.6572,True
Dawn,Duffy,54.282402,False
Timothy,Ho,229.0065,True
Ashley,Mendez,112.36335,True
James,Bond,213.84041,True
Cody,Horn,280.42874,True
Emily,Bass,2.267675,False
Julia,Boyd,54.693417,False
Anna,Lee,206.52896,True
Amy,Wood,31.039915,False
Patrick,Elliott,232.47989,True
Michelle,Miles,104.30635,True
Jenny,Martin,28.459013,False
Taylor,Carter,186.67627,True
Nicholas,Steele,187.80965,True
Bonnie,Reed,257.68942,True
Tonya,Carter,65.05791,False
Allison,Patterson,274.88257,True
Gabriel,Cooper,200.15587,True
Cindy,Ward,68.856415,False
Brooke,Owens,149.20595,True
Matthew,Blake,4.0645804,False
Krystal,Jackson,67.386955,False
Eric,Phelps,240.88971,True
Samuel,Cook,172.10547,True
Pamela,Stein,199.09787,True
Allison,Brown,33.29299,False
Taylor,Williams,13.623909,False
Laura,Carroll,261.6022,True
Connor,Robinson,245.85544,True
Shelby,Johnson,240.04433,True
Andrew,Mora,18.601997,False
Ethan,Pacheco,259.03656,True
Jeremy,Webb,98.31406,False
Damon,Garrett,244.86546,True
Kimberly,Stanley,175.09572,True
Bryce,Grant,17.154083,False
Bethany,Woods,272.57166,True
Emily,Frye,66.17387,False
,,,False
Barry,Sullivan,258.75256,True
Jeremiah,Ayala,163.5453,True
Holly,Johnson,296.67914,True
Teresa,Molina,286.51624,True
Sarah,Taylor,265.86948,True
Kimberly,Howard,85.4394,False
Kimberly,Little,264.89008,True
Nancy,Hart,207.24316,True
Nicole,Perkins,165.00906,True
Brandon,Olson,222.41527,True
Richard,Bush,77.53705,False
Bryan,Evans,192.641,True
Monica,Watson,3.3614414,False
Curtis,Fleming,274.30966,True
Crystal,Sosa,216.86177,True
Eugene,Morris,202.56201,True
Logan,Bailey,288.6315,True
Brandi,Bauer,132.92152,True
Jasmine,Walters,268.13882,True
Luke,Allison,187.82071,True
Christopher,Brooks,57.813404,False
Vanessa,Riley,180.40697,True
Scott,Young,99.92058,False
Thomas,May,203.62025,True
Pam,Villegas,179.02914,True
Amy,Sims,114.976845,True
Zachary,Graham,141.83519,True
James,Chan,243.28992,True
Felicia,Archer,138.44737,True
Kimberly,Brady,288.74603,True
Terri,Perez,19.148378,False
Jonathan,Barker,5.6578655,False
Courtney,Brooks,149.49413,True
Gabriel,Lowe,93.90576,False
Christopher,White,66.60014,False
Sandra,Murphy,95.58251,False
Jessica,Krueger,10.908412,False
Jonathon,Burns,249.3962,True
Mary,Miller,273.93948,True
Colin,Rodriguez,180.25989,True
Joshua,Rice,146.68503,True
Gregory,Cruz,110.06359,True
Olivia,Rivera MD,291.24017,True
Jessica,Larsen MD,7.5767546,False
Troy,Byrd,36.73825,False
Matthew,Rogers,185.36671,True
Sandra,Steele,214.86574,True
Lucas,Price,106.121025,True
Faith,Scott,188.26477,True
James,Fox,282.43442,True
Lisa,Summers,155.05125,True
Raymond,Perry,275.88593,True
Edward,Little,162.47176,True
,,,False
Nicole,Casey,144.96533,True
Christopher,Hansen,265.17365,True
John,Mays,120.53007,True
Monique,Marshall,63.960766,False
David,Fernandez,17.636766,False
Jo,Smith,202.3096,True
Larry,Carlson,278.0926,True
Sherry,Scott,67.58768,False
Jennifer,Harris,268.8756,True
Nicolas,Singleton,9.659905,False
Debra,Adams DVM,52.220497,False
James,Kirby,224.19116,True
Ronald,Jones,270.50864,True
Amy,Mcdonald,297.9774,True
Kimberly,Matthews,55.12712,False
Paul,Floyd,74.01318,False
Steve,Brown,182.03238,True
David,Shaw,83.659515,False
Patricia,Hamilton,123.40922,True
Christopher,Erickson,59.079315,False
Mackenzie,Hill,6.6209884,False
Charles,Pham,97.96401,False
Tony,King,18.273277,False
Edward,James,92.87862,False
Colleen,Lee,63.100445,False
Bethany,Floyd,86.42994,False
Carol,Schroeder,33.69228,False
Bonnie,Peterson,297.46533,True
Michael,Anderson,256.3898,True
Sheri,Dorsey,189.79814,True
Savannah,Mendoza PhD,91.07262,False
Douglas,Watson,274.47876,True
Ronald,Ward,57.77909,False
Kenneth,Villarreal,274.21872,True
Tiffany,Robinson,228.7979,True
Patrick,Swanson,161.25574,True
Jocelyn,Rogers,24.174284,False
Danny,Perez,182.25505,True
Rachel,Gregory,265.04166,True
Scott,Welch,231.83022,True
Adam,Jackson,232.94208,True
Kyle,Novak,12.083196,False
Matthew,Allen,168.45549,True
Shannon,Allen,172.27711,True
Whitney,Harris,58.431007,False
Scott,Morrison,180.76212,True
Jessica,Schmidt,261.69867,True
Kristi,Taylor,271.12292,True
Joan,Garcia,287.38916,True
Shane,Evans,277.50946,True
Jody,Fox,154.88591,True
Shawn,Jacobs,132.7802,True
Heather,Ray,113.097626,True
Mary,Aguirre,112.65538,True
Scott,Williams,80.328186,False
Ryan,Cole,248.48827,True
Melody,Savage,114.39047,True
Lori,Reese,97.727516,False
Nina,Parker,25.489693,False
Tamara,Taylor,123.17744,True
Mark,Salinas,65.601685,False
Thomas,Blankenship,132.79475,True
Dr.,Traci Rice,286.0929,True
Angela,Cox,42.337215,False
Janet,Young,13.809174,False
Francisco,Johnston,112.160576,True
William,Russell,264.62372,True
Alexander,Harrington,149.14369,True
David,Mendoza MD,93.99807,False
Christine,Lee,213.6602,True
Michelle,Johnson,175.7431,True
Kelsey,Nelson,236.76764,True
Diane,Thompson,89.95576,False
Tara,Smith,278.1215,True
Marcus,Santiago,116.11913,True
Laura,Bean,33.825226,False
Michelle,Navarro,246.3118,True
Lisa,Good,76.55786,False
Miranda,Knapp,129.50665,True
Christopher,Smith,166.14342,True
Victoria,Miller,273.48502,True
Sarah,Hogan,213.8476,True
Dawn,Robertson,48.791912,False
William,Jenkins,113.06029,True
Pam,Thompson,173.72316,True
Stephen,Berry,42.77282,False
Mark,Young,282.64987,True
Anthony,Valdez,185.37273,True
Elizabeth,Salinas,154.26436,True
Michael,Robinson,182.47195,True
Gregory,Buck,96.183914,False
Sydney,Alexander,219.35326,True
Janet,Rubio,204.48106,True
Thomas,Ferguson,256.30438,True
Vincent,Leblanc,94.02821,False
Justin,Martinez,47.482964,False
Rhonda,Adams,116.73259,True
Lisa,Martin,183.72597,True
David,Medina,280.9492,True
Karen,Mckee,44.783436,False
Lisa,Cantrell,19.211403,False
Anna,Guzman,124.82305,True
Daniel,Carroll DDS,51.93399,False
Erin,Garcia,74.56574,False
Jennifer,Scott,158.69273,True
Jacqueline,Robinson,190.57094,True
Bridget,Santos,169.38121,True
Candace,Soto,19.672995,False
Felicia,Myers,38.157925,False
Grace,Adams,58.41308,False
Micheal,Wong,10.750009,False
Jordan,Knight,119.998505,True
Justin,Wright,142.13225,True
James,Holt,115.36823,True
Anthony,Cooke,270.53192,True
Jennifer,Jacobson,55.44015,False
Geoffrey,Franklin,140.2803,True
Rodney,Lozano,243.34792,True
Darlene,Lewis,135.16261,True
Robin,Barry,286.14023,True
Morgan,Garcia,133.57907,True
Michael,Rivas,71.92008,False
Ellen,Branch,185.57039,True
Kathleen,Castro,20.398928,False
Donald,Wallace,53.650623,False
Alexandra,Haynes,260.76022,True
Stacy,Carrillo,188.68855,True
Jennifer,Henry,24.069935,False
Daniel,Mathis,116.082085,True
Tyler,West,254.47366,True
Michael,Waller,170.97675,True
Christopher,Graham,126.92839,True
Mark,Hernandez,80.481636,False
Kathy,Edwards,82.26788,False
David,Huber II,213.81075,True
Tracey,Garcia,136.73082,True
Stephanie,Underwood,69.43178,False
Shane,Williams,281.89032,True
Joseph,Reed,42.38189,False
Dr.,Elizabeth Martin,140.04945,True
David,Martin,221.04291,True
Stephanie,Arnold,181.27687,True
